menus_id,名字,平均分,收藏,浏览,工艺,口味,时间,难度,主料,辅料,禁忌综合,糖,脂肪,热量
14269,电饭煲豆腐炖肉,3.751, 5 收藏 , 2628 浏览,炖,咸鲜味,60分钟,初中水平,"['老豆腐 500克', '带骨五花肉 700克']","['盐 适量', '八角 1个', '姜 10克', '老抽 10克']","['高血脂人群 控制少吃', '高血压人群 控制少吃', '减肥人群 控制少吃', '高血糖人群 控制少吃', '儿童 控制少吃']",0.42克,20.4克,207.3大卡
6487,电饭煲腊肠煲仔饭,3.798, 8107 收藏 , 91907 浏览,煮,家常味,15分钟,新手尝试,"['大米 大半碗', '腊肠 1根', '鸡蛋 1个', '油菜 4棵']","['生抽 半汤匙', '蚝油 半汤匙', '胡椒粉 少许', '油 适量']","['高血脂人群 控制少吃', '高血压人群 控制少吃', '减肥人群 尽量不吃', '高血糖人群 尽量不吃', '儿童 控制少吃']",22.96克,19.4克,352.6大卡
1443,野山椒豆豉蒸鸡腿,3.711, 9 收藏 , 14622 浏览,蒸,香辣味,30分钟,初级入门,"['鸡腿 4个', '小葱 1根', '大蒜 3瓣', '洋葱 1块', '香菜 2根']","['生抽 4汤匙', '老抽 1汤匙', '白胡椒粉 2茶匙', '花椒粉 1茶匙', '老干妈 1汤匙', '野山椒酱 1汤匙', '干豆豉 1汤匙', '白糖 2茶匙', '生姜 1小块']","['减肥人群 控制少吃', '高血糖人群 建议多吃', '高血脂人群 建议多吃', '高血压人群 建议多吃', '儿童 建议多吃']",0.35克,4.9克,100.7大卡
6694,木耳炒西葫芦,4.356, 5 收藏 , 4597 浏览,炒,家常味,5分钟,初级入门,"['黑木耳 少量', '西葫芦 半根', '五花肉 一块', '胡萝卜 一段']","['葱 一小段', '姜 两片', '蒜 两瓣', '盐 一勺', '十三香 一勺']","['高血脂人群 控制少吃', '高血压人群 控制少吃', '减肥人群 控制少吃', '高血糖人群 控制少吃', '儿童 控制少吃']",2.03克,19.3克,201大卡
10518,西红柿的故事,3.85, 0 收藏 , 5620 浏览,拌,芥末味,30分钟,未知,['西红柿 1个'],"['凤尾虾 适量', '玉米粒 适量', '生菜 适量', '黄芥酱 适量', '海葡萄 适量']","['减肥人群 建议多吃', '高血糖人群 控制少吃', '高血脂人群 建议多吃', '高血压人群 建议多吃', '儿童 建议多吃']",6.23克,0.6克,57.8大卡
3360,清炒红苋菜,3.456, 556 收藏 , 12025 浏览,炒,家常味,10分钟,新手尝试,['苋菜 1把'],"['大蒜 3瓣', '食用油 2汤勺', '盐 1茶勺', '鸡精 适量']","['减肥人群 控制少吃', '高血糖人群 控制少吃', '高血脂人群 控制少吃', '高血压人群 尽量不吃', '儿童 控制少吃']",6.02克,13.5克,167大卡
10157,烧武昌鱼,4.504, 366 收藏 , 1519 浏览,烧,咸鲜味,30分钟,未知,"['武昌鱼 1条', '大蒜 半朵', '生姜 2片', '香菜 少许']","['盐 半勺', '五香粉 半勺', '生抽 2勺', '老抽 1勺', '蚝油 1勺', '白糖 1勺']","['高血压人群 控制少吃', '高血脂人群 建议多吃', '减肥人群 控制少吃', '高血糖人群 控制少吃', '儿童 控制少吃']",6.02克,5.2克,141.2大卡
11279,蒜烧红苋菜,3.042, 522 收藏 , 5029 浏览,炒,家常味,10分钟,未知,"['红苋菜 350克', '瘦肉丝 少许']","['蒜 四瓣', '料酒 适量', '盐 适量', '淀粉 少许', '鸡精 少许']","['减肥人群 建议多吃', '高血糖人群 建议多吃', '高血脂人群 建议多吃', '高血压人群 控制少吃', '儿童 控制少吃']",4.76克,1.2克,54.7大卡
10708,花样炒方便面,3.486, 58 收藏 , 65520 浏览,炒,家常味,15分钟,初级入门,"['鸡蛋       2个', '娃娃菜 半颗', '豆芽 100克', '火腿 500克', '方便面 1包']","['方便面调味包            2包', '蚝油 2茶匙', '葱 1根', '生抽 2茶匙', '花生油 适量']","['减肥人群 控制少吃', '高血糖人群 控制少吃', '高血脂人群 建议多吃', '高血压人群 控制少吃', '儿童 控制少吃']",6.79克,6.3克,135.6大卡
2205,孜然香辣土豆泥,3.307, 17 收藏 , 40872 浏览,炒,香辣味,15分钟,初中水平,['土豆 500克'],"['盐 1勺', '孜然粉 1勺', '辣椒粉 1勺', '五香粉 1勺', '小葱 2根', '花椒粉 1勺', '鸡油 1大勺']","['高血糖人群 尽量不吃', '减肥人群 建议多吃', '高血脂人群 建议多吃', '高血压人群 建议多吃', '儿童 控制少吃']",11.69克,0.2克,74.3大卡
7760,章鱼小丸子,4.741, 1 收藏 , 2508 浏览,其它工艺,其它口味,10分钟,初级入门,"['章鱼烧粉 200克', '鸡蛋 2个', '水 410克', '章鱼 40克', '虾仁 6只', '圆白菜 20克', '洋葱 20克']","['照烧酱 适量', '番茄沙司 适量', '沙拉酱 适量', '木鱼花 适量', '肉松 适量']","['高血脂人群 建议多吃', '高血压人群 建议多吃', '减肥人群 控制少吃', '高血糖人群 建议多吃', '儿童 建议多吃']",3.92克,5.6克,103.6大卡
5566,家常炒牛筋,4.127, 6 收藏 , 8433 浏览,炒,香辣味,15分钟,新手尝试,"['熟牛筋 300克', '青蒜 5根', '芹菜 5根', '干辣椒 2个', '姜 几片']","['盐 适量', '食用油 适量', '生抽 适量', '料酒 适量']","['高血压人群 建议多吃', '减肥人群 控制少吃', '高血糖人群 建议多吃', '高血脂人群 建议多吃', '儿童 控制少吃']",2.45克,0.5克,111.3大卡
10986,蒜蓉蕨粑,3.934, 9 收藏 , 2292 浏览,炒,家常味,15分钟,中级掌勺,"['蕨根粑粑 一块', '姜蒜末 适量', '青红椒 各两个']","['油 适量', '盐 适量']","['高血压人群 控制少吃', '高血脂人群 建议多吃', '减肥人群 建议多吃', '高血糖人群 建议多吃', '儿童 控制少吃']",4.76克,4.5克,61.2大卡
13647,卤花生,3.796, 39 收藏 , 59519 浏览,卤,家常味,2小时,中级掌勺,['花生米 200克'],"['生抽 5大勺', '醋 2.5大勺', '细砂糖 3勺', '干辣椒 2个', '花椒 1勺', '八角 1个', '香叶 1片']","['高血压人群 控制少吃', '高血脂人群 控制少吃', '减肥人群 尽量不吃', '高血糖人群 尽量不吃', '儿童 控制少吃']",23.8克,29克,454.1大卡
11082,清蒸丸子,4.89, 24 收藏 , 11889 浏览,蒸,咸鲜味,60分钟,中级掌勺,"['猪肉(肥瘦) 250克', '干黄花菜 5克', '荸荠 2个']","['姜末 5克', '精盐 3克', '胡椒粉 1克', '料酒 5克', '生抽 5克', '水淀粉 30克', '高汤 适量', '食用油 适量']","['高血脂人群 控制少吃', '高血压人群 控制少吃', '减肥人群 控制少吃', '高血糖人群 控制少吃', '儿童 控制少吃']",4.76克,19.4克,230.1大卡
8728,西红柿肉粥,4.473, 2 收藏 , 3684 浏览,炖,家常味,30分钟,未知,"['胡萝卜 少许', '猪肉 少许', '西红柿 半个']",['盐 适量'],"['高血压人群 控制少吃', '高血脂人群 控制少吃', '减肥人群 控制少吃', '高血糖人群 建议多吃', '儿童 控制少吃']",2.38克,10.6克,120.1大卡
2720,葱爆羊肉,3.408, 121 收藏 , 138639 浏览,炒,其它口味,10分钟,新手尝试,"['羊肉卷 250克', '洋葱 半个', '香菜 2棵']","['食盐 半勺', '孜然粉 适量', '孜然粒 适量']","['高血脂人群 建议多吃', '减肥人群 建议多吃', '高血压人群 建议多吃', '高血糖人群 建议多吃', '儿童 建议多吃']",2.87克,2.8克,90.9大卡
927,鱼香茄子,4.699, 10629 收藏 , 121653 浏览,烧,家常味,15分钟,中级掌勺,['茄子 500克'],"['剁辣椒 20克', '葱姜蒜末 少许', '盐 2克', '鸡精 半勺', '料酒 2勺', '白砂糖 八克', '水淀粉 1勺', '油 500克']","['高血脂人群 尽量不吃', '减肥人群 尽量不吃', '高血压人群 控制少吃', '高血糖人群 控制少吃', '儿童 控制少吃']",2.66克,47.1克,439.7大卡
8582,起一锅新卤——卤水牛腱,4.302, 5 收藏 , 2640 浏览,煮,香辣味,90分钟,未知,['牛腱子，猪蹄，猪舌，白豆干 适量'],"['八角，桂皮，草果，香叶，山柰 适量', '姜片 8片', '料酒 2汤勺', '干辣椒，干花椒 8个，1小把', '生抽 2汤勺', '老抽 1大勺', '蚝油 1大勺', '盐 3勺']","['高血压人群 尽量不吃', '减肥人群 建议多吃', '高血糖人群 控制少吃', '高血脂人群 建议多吃', '儿童 控制少吃']",7.14克,2克,82.7大卡
14182,【孕妇食谱】宫保鸡丁，酸甜可口，嫩滑入,4.469, 0 收藏 , 3562 浏览,炒,酸甜味,60分钟,未知,"['鸡腿 3只', '花生米 50克']","['葱 适量', '淀粉 适量', '姜 适量', '蒜 适量', '干辣椒 适量', '盐 适量', '白砂糖 适量', '生抽 适量', '老抽 适量', '醋 适量']","['减肥人群 控制少吃', '高血糖人群 控制少吃', '高血脂人群 控制少吃', '高血压人群 控制少吃', '儿童 控制少吃']",6.51克,10.7克,203.5大卡
4949,五花肉烧菜花,4.931, 8 收藏 , 8903 浏览,烧,香辣味,30分钟,初中水平,"['菜花 300克', '五花肉 140克', '杭椒 50克', '小米辣 15克']","['大蒜 4瓣', '料酒 1勺', '酱油 4勺']","['高血脂人群 建议多吃', '高血压人群 建议多吃', '减肥人群 建议多吃', '高血糖人群 建议多吃', '儿童 控制少吃']",2.1克,8.1克,90大卡
14721,红烧肉炖土豆,3.657, 286 收藏 , 122568 浏览,炖,家常味,60分钟,初级入门,"['带皮五花肉 800克', '土豆 650克']","['黄酒 100克', '鲜姜 15克', '葱 20克', '老抽 25克', '鲜味酱油 35克', '干红辣椒 5只', '花椒 2克', '大料 1个', '冰糖 24克', '盐 适量']","['高血脂人群 控制少吃', '高血压人群 建议多吃', '减肥人群 控制少吃', '高血糖人群 控制少吃', '儿童 控制少吃']",6.23克,14.4克,180.6大卡
4457,蜜汁东坡肉,3.992, 15 收藏 , 88732 浏览,炖,家常味,30分钟,新手尝试,['五花肉 500克'],"['料酒 30克', '花椒 2克 ', '大葱 半根 ', '姜 2片 ', '八角 1克', '冰糖 20克', '老抽 25克', '酱油 30克', '蜂蜜 20克']","['减肥人群 控制少吃', '高血糖人群 控制少吃', '高血脂人群 控制少吃', '高血压人群 控制少吃', '儿童 控制少吃']",5.04克,21.9克,247.3大卡
4772,盐焗鸡,4.892, 64 收藏 , 97074 浏览,焗,咸鲜味,30分钟,初中水平,['鸡 1/2只'],"['海盐 (粗)1500克', '精盐 1.5克', '沙姜 1小块']","['高血脂人群 建议多吃', '高血压人群 建议多吃', '减肥人群 控制少吃', '高血糖人群 建议多吃', '儿童 建议多吃']",0.63克,6.2克,109.6大卡
12338,红烧茄子尖椒,3.662, 3 收藏 , 3857 浏览,烧,家常味,30分钟,未知,['尖椒 600克'],"['茄包 500克', '红烧料包 适量', '酱油 少许']","['高血糖人群 建议多吃', '高血压人群 建议多吃', '减肥人群 建议多吃', '高血脂人群 建议多吃', '儿童 控制少吃']",3.57克,0.3克,19.9大卡
11127,麻辣干锅虾,3.001, 0 收藏 , 2933 浏览,炒,麻辣味,10分钟,初级入门,"['明虾 20只', '青红辣椒 10克', '葱 10 克', '姜 10克']","['淀粉 适量', '食用油 适量', '大厨四宝小石窖系列麻辣香锅酱汁 1罐']","['高血压人群 控制少吃', '减肥人群 控制少吃', '高血糖人群 尽量不吃', '高血脂人群 建议多吃', '儿童 控制少吃']",10.5克,2.2克,122.7大卡
4434,【蒜蓉爆香茄子】简单、少油、不变色的下,4.338, 17 收藏 , 2710 浏览,炒,蒜香味,10分钟,中级掌勺,"['茄子 四个', '大蒜 适量']","['油 适量', '盐 适量', '生抽 适量', '料酒 适量']","['高血压人群 建议多吃', '高血糖人群 建议多吃', '减肥人群 建议多吃', '高血脂人群 建议多吃', '儿童 建议多吃']",3.43克,0.8克,28.7大卡
8724,凉拌金钩白菜,4.398, 10 收藏 , 3133 浏览,拌,家常味,10分钟,新手尝试,"['白菜芯 1个', '金钩海米 1小把', '胡萝卜 半个']","['生抽 一汤匙', '蚝油 1汤匙', '米醋 1汤匙', '白糖 半勺', '香油 少许', '盐 少许']","['减肥人群 建议多吃', '高血糖人群 建议多吃', '高血脂人群 建议多吃', '高血压人群 建议多吃', '儿童 建议多吃']",2.94克,1.2克,37大卡
11311,少油版——地三鲜,3.024, 24 收藏 , 12872 浏览,炒,咸鲜味,15分钟,新手尝试,"['茄子 150克', '土豆 100克', '青椒 60克']","['盐 1.5克', '蚝油 5克', '花椒粉 1克', '食用油 300克']","['高血脂人群 尽量不吃', '减肥人群 尽量不吃', '高血压人群 控制少吃', '高血糖人群 控制少吃', '儿童 控制少吃']",3.01克,49.5克,464大卡
12870,三杯鸡,4.447, 126 收藏 , 158136 浏览,烧,咸鲜味,60分钟,新手尝试,"['鸡腿 500克', '干香菇 15克', '九层塔 15克']","['香油 1大勺', '江米酒 1大勺', '酱油 1大勺', '白糖 4克', '姜 4片', '蒜 4-5瓣', '食盐 1克', '黑芝麻油 适量']","['高血脂人群 建议多吃', '减肥人群 控制少吃', '高血压人群 建议多吃', '高血糖人群 建议多吃', '儿童 建议多吃']",1.19克,5.1克,109.3大卡
9385,干锅菜花,3.414, 508 收藏 , 204987 浏览,干锅,香辣味,15分钟,初级入门,"['菜花 600克', '五花肉 150克']","['姜 1小块', '八角 2粒', '盐 1小勺', '老干妈 2汤匙', '生抽 2汤匙', '白糖 1/2汤匙', '鸡精 1小勺', '食用油 适量']","['高血脂人群 建议多吃', '减肥人群 建议多吃', '高血压人群 建议多吃', '高血糖人群 建议多吃', '儿童 建议多吃']",1.96克,6.1克,69.2大卡
8895,蚝油青红椒炒虾仁,4.717, 326 收藏 , 1820 浏览,炒,咸鲜味,10分钟,新手尝试,"['鲜虾 适量', '红椒 半个', '青椒 一个']","['玉米油 20毫升', '葱 一根', '盐 1勺', '姜片 2-3片', '料酒 1大勺', '蚝油 1中勺']","['高血压人群 建议多吃', '高血脂人群 建议多吃', '减肥人群 建议多吃', '高血糖人群 建议多吃', '儿童 建议多吃']",2.66克,6.5克,93.6大卡
1187,秋冬最爱家常菜…白菜粉条炖排骨,3.832, 15 收藏 , 5693 浏览,炖,咸鲜味,60分钟,未知,"['大白菜 4片', '粉条 100克', '猪尾骨 1个', '蘑菇 50克']","['葱姜 适量', '鸡精 适量', '蒜苗 1根', '八角 4个', '香叶 三片', '干辣椒 2个', '黄豆酱 1勺', '生抽 25毫升', '老抽 15毫升', '白糖 1勺', '盐 适量']","['高血压人群 控制少吃', '高血脂人群 控制少吃', '减肥人群 控制少吃', '高血糖人群 尽量不吃', '儿童 控制少吃']",19.04克,8.7克,222.7大卡
6815,小鸡炖蘑菇,4.992, 33 收藏 , 45616 浏览,炖,家常味,90分钟,初中水平,"['公鸡 1只', '植物油 2大勺', '葱 1大段', '姜 1块', '酱油 2勺', '鸡腿菇 1大朵']","['花椒 1勺', '大料 2个', '香叶 4片', '桂皮 1段', '田七 1块', '小茴香 1勺', '盐 2勺']","['减肥人群 控制少吃', '高血糖人群 建议多吃', '高血脂人群 建议多吃', '高血压人群 建议多吃', '儿童 建议多吃']",1.75克,7.4克,123.3大卡
10616,芹菜叶鸡蛋饼,4.146, 44 收藏 , 9034 浏览,煎,家常味,10分钟,初级入门,"['芹菜叶 100克', '鸡蛋 2个']","['面粉 少许', '盐 少许']","['减肥人群 控制少吃', '高血糖人群 尽量不吃', '高血脂人群 建议多吃', '高血压人群 控制少吃', '儿童 控制少吃']",11.69克,3.8克,130.2大卡
8934,蒜泥白肉,3.99, 45 收藏 , 20135 浏览,拌,香辣味,30分钟,新手尝试,"['黄瓜 半根', '五花肉 200克', '麻辣油 25毫升', '蚝油 20毫升', '蒜 50克']","['葱 1段', '姜 2片', '花椒 20粒', '香醋 20毫升', '生抽 20毫升', '熟芝麻 适量']","['高血脂人群 控制少吃', '高血压人群 控制少吃', '减肥人群 控制少吃', '高血糖人群 控制少吃', '儿童 控制少吃']",5.18克,20.7克,231.7大卡
814,辣子鸡丁,3.676, 47 收藏 , 224088 浏览,炒,家常味,10分钟,新手尝试,['鸡肉 200克'],"['葱花 15克', '酱油 2茶匙', '蒜 5克', '姜 5克', '料酒 1茶匙', '食盐 5克', '麻油 1.5茶匙', '白糖 10克', '鸡精 5克']","['高血压人群 控制少吃', '高血脂人群 控制少吃', '减肥人群 控制少吃', '高血糖人群 控制少吃', '儿童 控制少吃']",4.06克,22.1克,261.4大卡
13991,牛肉丸子双丝汤,4.671, 3 收藏 , 1832 浏览,煮,家常味,60分钟,未知,"['红萝卜 500克', '牛肉馅 300克', '葱 1块', '粉丝 100克', '香菜 2个', '鸡蛋 1个']","['盐 1克', '生抽 少许']","['高血压人群 建议多吃', '减肥人群 建议多吃', '高血糖人群 控制少吃', '高血脂人群 建议多吃', '儿童 建议多吃']",8.26克,1.8克,92.5大卡
1662,百吃不厌的麻婆豆腐,3.247, 36 收藏 , 75520 浏览,炒,咸鲜味,10分钟,初中水平,"['北豆腐 400克', '猪肉馅 150克', '郫县豆瓣酱 2大勺', '胡椒粉 半小勺']","['生抽 2勺', '老抽 半勺', '糖 1勺', '盐 适量', '葱姜蒜末 适量', '植物油 适量']","['减肥人群 控制少吃', '高血糖人群 建议多吃', '高血脂人群 控制少吃', '高血压人群 建议多吃', '儿童 控制少吃']",3.57克,13.6克,168.2大卡
13881,虾仁炒韭菜,4.323, 474 收藏 , 5724 浏览,炒,家常味,10分钟,未知,"['大虾 400克', '韭菜 400克']","['精盐 少许', '味精 少许', '黄酒 半勺', '大蒜粉 少许', '胡椒粉 少许']","['高血压人群 建议多吃', '减肥人群 建议多吃', '高血糖人群 建议多吃', '高血脂人群 建议多吃', '儿童 建议多吃']",2.1克,0.3克,37.4大卡
7706,蚝油生菜,4.824, 2 收藏 , 2874 浏览,汆,咸鲜味,5分钟,未知,"['生菜 一颗', '蒜 四瓣']","['生抽 一勺', '耗油 两勺', '油 适量', '清水 两汤匙']","['高血压人群 建议多吃', '高血脂人群 建议多吃', '减肥人群 建议多吃', '高血糖人群 建议多吃', '儿童 建议多吃']",1.61克,2.4克,33.6大卡
12806,豆腐花,4.931, 19 收藏 , 117665 浏览,煮,咸鲜味,5分钟,新手尝试,['黄豆 100克'],"['清水 900毫升', '内脂 1/2小勺', '温水 2小勺', '葱花 适量']","['高血脂人群 建议多吃', '减肥人群 建议多吃', '高血糖人群 建议多吃', '高血压人群 建议多吃', '儿童 建议多吃']",2.59克,1.6克,38.3大卡
7965,肉末酸豆角,3.805, 23 收藏 , 21829 浏览,炒,其他口味,10分钟,未知,"['肉末 100克', '酸豆角 300克', '干辣椒 中等大小5个']","['姜 1小块', '鸡精 1/2茶匙 （2.5克）', '生抽 1汤匙（15毫升）', '白醋 1茶匙(5毫升）', '油 4汤匙|60毫升']","['高血脂人群 尽量不吃', '减肥人群 尽量不吃', '高血压人群 控制少吃', '高血糖人群 尽量不吃', '儿童 控制少吃']",16.45克,30.4克,449.1大卡
