menus_id,名字,平均分,收藏,浏览,工艺,口味,时间,难度,主料,辅料,禁忌综合,糖,脂肪,热量
10362,凉拌黄瓜银耳,3.388, 508 收藏 , 2329 浏览,拌,酸辣味,5分钟,初级入门,"['银耳 1碗', '黄瓜 2条', '胡萝卜 1/3根']","['大蒜 6瓣', '醋 适量', '酱油 少许', '生抽 适量', '盐 1克', '白糖 5克', '香油 适量']","['高血糖人群 尽量不吃', '高血压人群 建议多吃', '减肥人群 控制少吃', '高血脂人群 建议多吃', '儿童 建议多吃']",31.78克,1.8克,185.6大卡
13451,滑嫩可口，酸甜不腻，好吃到舔盘——宫保,3.192, 131 收藏 , 3450 浏览,炒,家常味,5分钟,新手尝试,"['鸡腿 3个', '花生米 120克', '大葱 1根', '彩椒 1个', '胡萝卜 1个']","['葱姜蒜 适量', '豆瓣酱 20克', '耗油 20克', '生抽 15克', '陈醋 15克', '白糖 20克', '淀粉 适量', '欧丽薇兰橄榄油 适量']","['减肥人群 控制少吃', '高血糖人群 控制少吃', '高血脂人群 控制少吃', '高血压人群 建议多吃', '儿童 建议多吃']",7.42克,10.9克,186.9大卡
2065,红苋菜煮面条,3.509, 11 收藏 , 6620 浏览,煮,家常味,10分钟,初中水平,"['新鲜面条 200克', '红 苋菜 50克']","['植物油 适量', '盐 适量', '鸡精 1克', '白胡椒粉 1克']","['减肥人群 控制少吃', '高血糖人群 尽量不吃', '高血脂人群 控制少吃', '高血压人群 控制少吃', '儿童 控制少吃']",34.02克,2.5克,243.3大卡
7398,凉拌西兰花,3.909, 2 收藏 , 923 浏览,拌,其它口味,10分钟,新手尝试,"['西兰花 1棵', '新鲜香菇 3个', '胡萝卜 半个']","['六月鲜12克轻盐昆布酱油 1.5汤匙', '芝麻油 1汤匙', '米醋 1汤匙', '玉米油 1汤匙', '盐 2茶匙']","['高血压人群 建议多吃', '高血脂人群 建议多吃', '减肥人群 建议多吃', '高血糖人群 建议多吃', '儿童 建议多吃']",2.87克,2.5克,37.7大卡
11502,仿真烤肉,4.181, 38 收藏 , 9724 浏览,烤,香辣味,30分钟,新手尝试,['香菇 300克'],"['孜然粉 5克', '花椒粉 5克', '辣椒粉 8克', '白砂糖 5克', '食盐 适量', '植物油 适量', '熟芝麻 适量']","['高血压人群 建议多吃', '高血脂人群 建议多吃', '减肥人群 建议多吃', '高血糖人群 控制少吃', '儿童 控制少吃']",6.65克,3.5克,71.7大卡
12286,烤箱版烤羊肉串,3.77, 439 收藏 , 9105 浏览,烤,香辣味,30分钟,新手尝试,"['冻羊肉串 1袋', '青椒 1个', '胡萝卜 1根']","['盐 少量', '食用油 少量', '烤翅料 适量']","['高血压人群 建议多吃', '高血脂人群 建议多吃', '减肥人群 建议多吃', '高血糖人群 控制少吃', '儿童 建议多吃']",5.53克,2.9克,70.4大卡
14144,蒸鱼糕【孔老师教做菜】,4.354, 4 收藏 , 3291 浏览,蒸,家常味,5分钟,新手尝试,"['巴沙鱼120克 120克', '海苔芝麻碎适量 适量', '鸡蛋2个 2个', '胡萝卜半根 半根']","["" king's核桃油 5毫升 5毫升"", '盐适量 适量']","['减肥人群 控制少吃', '高血糖人群 建议多吃', '高血脂人群 建议多吃', '高血压人群 建议多吃', '儿童 建议多吃']",2.73克,6.1克,107.5大卡
9906,酸菜炒肉皮,3.413, 6 收藏 , 2977 浏览,炒,酸辣味,15分钟,初中水平,"['酸菜 400克', '卤肉皮 200克']","['植物油 适量', '盐 适量', '小米椒 4个', '生抽 5克']","['高血压人群 建议多吃', '高血脂人群 控制少吃', '减肥人群 控制少吃', '高血糖人群 建议多吃', '儿童 控制少吃']",1.4克,10.1克,129.8大卡
12021,韭菜炒鸡蛋,4.022, 6 收藏 , 3443 浏览,炒,家常味,10分钟,未知,"['菠菜 1把', '鸡蛋 3个']",['大蒜 2个'],"['高血脂人群 建议多吃', '高血压人群 建议多吃', '减肥人群 控制少吃', '高血糖人群 建议多吃', '儿童 建议多吃']",3.08克,6.4克,115.6大卡
6709,萝卜干炒肉皮,3.477, 3 收藏 , 2083 浏览,炒,家常味,15分钟,初中水平,"['萝卜干 100克', '卤肉皮 300克']","['植物油 适量', '盐 适量', '姜 5克', '生抽 5克', '青红辣椒 2个']","['高血压人群 控制少吃', '高血脂人群 控制少吃', '减肥人群 控制少吃', '高血糖人群 控制少吃', '儿童 控制少吃']",2.59克,20.4克,274.5大卡
1900,蔬菜豆腐煎饼,4.203, 182 收藏 , 75362 浏览,煎,家常味,15分钟,新手尝试,"['面粉 130克', '豆腐 200克']","['胡萝卜 30克', '木耳(水发) 35克', '鸡蛋 1个', '食盐 3克', '食油 35克', '芹菜叶 15克', '白胡椒粉 适量']","['高血脂人群 建议多吃', '高血压人群 建议多吃', '减肥人群 控制少吃', '高血糖人群 尽量不吃', '儿童 建议多吃']",11.2克,6.2克,137.2大卡
3213,电饭煲卤牛腱子,3.704, 11 收藏 , 4912 浏览,卤,家常味,数小时,初级入门,['牛腱子 4斤'],"['老抽 少许', '酱油 适量', '盐 10克', '大葱 半棵', '姜 1块', '干红辣椒  4个', '桂皮 2小块', '八角 2颗', '白芷 少许', '砂仁 1颗', '栀子 1颗', '其它卤料 少许']","['高血压人群 建议多吃', '减肥人群 建议多吃', '高血脂人群 建议多吃', '高血糖人群 建议多吃', '儿童 控制少吃']",2.1克,1克,97.3大卡
1820,#中卓牛骨汤面#｜芝士肉肠炒面,4.213, 502 收藏 , 6821 浏览,炒,咸鲜味,30分钟,未知,"['中卓牛骨汤面 1包', '芝士片 2片', '菠菜 2颗', '牛肉肠 1根']","['玉米油 适量', '清水 一小锅']","['高血糖人群 尽量不吃', '高血压人群 控制少吃', '减肥人群 控制少吃', '高血脂人群 控制少吃', '儿童 控制少吃']",26.67克,3.2克,207.9大卡
8293,腊八蒜,3.427, 25 收藏 , 8056 浏览,腌,酸甜味,数天,新手尝试,"['大蒜 300克', '米醋 300克', '白醋 100克']","['白糖 50克', '盐 5克']","['高血压人群 建议多吃', '高血糖人群 尽量不吃', '减肥人群 建议多吃', '高血脂人群 建议多吃', '儿童 建议多吃']",13.09克,0.2克,83.4大卡
10301,酸豆角炒肉皮,3.379, 340 收藏 , 6468 浏览,炒,酸辣味,10分钟,初中水平,"['酸豆角 300克', '卤肉皮 300克', '青红辣椒 2个']","['植物油 适量', '盐 适量', '姜 适量', '味精 1克']","['高血压人群 控制少吃', '高血脂人群 控制少吃', '减肥人群 控制少吃', '高血糖人群 尽量不吃', '儿童 控制少吃']",10.08克,14.9克,243.2大卡
8519,墨鱼香干芹菜小炒,3.183, 9 收藏 , 4715 浏览,炒,咸鲜味,10分钟,未知,"['墨鱼 5个', '香干 4片', '芹菜 200克', '姜 2片', '红椒 1个', '花椒 2克', '鸡精 1克', '生抽 10克', '花生油 30克']","['盐 适量', '葱 少许']","['高血压人群 建议多吃', '高血脂人群 建议多吃', '减肥人群 建议多吃', '高血糖人群 建议多吃', '儿童 建议多吃']",2.59克,3克,88.4大卡
870,牛肉干,4.655, 8 收藏 , 6293 浏览,炒,家常味,15分钟,初级入门,['牛肉 350克'],"['姜片 5克', '食用油 5毫升', '料酒 20克', '茴香 2克', '五香粉 2克', '白糖 35克', '生抽 20克', '盐 8克', '辣椒粉 5克']","['高血压人群 控制少吃', '高血脂人群 建议多吃', '减肥人群 控制少吃', '高血糖人群 控制少吃', '儿童 控制少吃']",7.14克,4.5克,143.5大卡
5451,凉拌粉丝,3.952, 93 收藏 , 9644 浏览,拌,香辣味,10分钟,新手尝试,"['粉丝 2把', '菠菜 1把', '香菜 5棵', '胡萝卜 1根']","['大蒜 3瓣', '葱末 适量', '生抽 适量', '香醋 适量', '白芝麻 适量', '花椒粒 适量', '辣椒粉 1茶匙', '白糖 适量']","['高血糖人群 尽量不吃', '减肥人群 控制少吃', '高血压人群 控制少吃', '高血脂人群 控制少吃', '儿童 控制少吃']",35.21克,0.8克,208.4大卡
9943,辣子鸡丁,4.473, 0 收藏 , 2955 浏览,炒,香辣味,15分钟,初中水平,['鸡腿肉 680克'],"['干红辣椒 13克', '麻椒 5克', '大蒜 15克', '盐 5克', '生抽 1汤匙', '生姜粉 少许', '玉米油 适量', '料酒 1汤匙', '五香粉 少许', '淀粉 2汤匙']","['高血压人群 建议多吃', '高血脂人群 建议多吃', '减肥人群 控制少吃', '高血糖人群 建议多吃', '儿童 控制少吃']",2.52克,7.5克,154.9大卡
7704,烤鸡翅,4.023, 37 收藏 , 15814 浏览,烤,香辣味,30分钟,新手尝试,"['鸡翅 10个', '烧烤料 一包']",['蜂蜜 适量'],"['高血脂人群 建议多吃', '减肥人群 控制少吃', '高血压人群 建议多吃', '高血糖人群 建议多吃', '儿童 建议多吃']",2.66克,7.9克,139.4大卡
10541,黄金鸡块——宝宝辅食,4.225, 28 收藏 , 7112 浏览,煎,家常味,30分钟,新手尝试,"['鸡胸肉  130克', '鸡蛋 1个', '奶酪  25克']",['淀粉  10克'],"['高血脂人群 建议多吃', '减肥人群 控制少吃', '高血压人群 建议多吃', '高血糖人群 建议多吃', '儿童 建议多吃']",0.98克,6克,145.7大卡
12128,鹌鹑蛋煎西葫芦,3.428, 8 收藏 , 2801 浏览,煎,家常味,15分钟,未知,"['西葫芦 半根', '鹌鹑蛋 8个', '鸡蛋 1个']",['面粉 少许'],"['减肥人群 控制少吃', '高血糖人群 尽量不吃', '高血脂人群 建议多吃', '高血压人群 建议多吃', '儿童 建议多吃']",12.11克,4.3克,138.3大卡
1247,干炸白萝卜丸子,3.641, 25 收藏 , 117603 浏览,炸,家常味,30分钟,初中水平,"['猪肉末 400克', '白萝卜 500克']","['鸡蛋 2个', '玉米淀粉 5汤匙', '五香粉 1小勺', '芝麻油 1汤匙', '盐 5克', '姜 1块', '食用油 500克']","['高血脂人群 尽量不吃', '减肥人群 尽量不吃', '高血压人群 控制少吃', '高血糖人群 控制少吃', '儿童 控制少吃']",1.47克,43.5克,416大卡
10768,时蔬炒鸡蛋,3.542, 5 收藏 , 2694 浏览,炒,咸鲜味,10分钟,新手尝试,"['洋葱 1个', '胡萝卜 1根', '油菜 1棵', '鸡蛋 2个']","['白胡椒粉 少许', '盐 1克', '六月鲜12克轻盐昆布酱油 1勺', '蒜 2瓣']","['减肥人群 建议多吃', '高血糖人群 控制少吃', '高血脂人群 建议多吃', '高血压人群 建议多吃', '儿童 建议多吃']",5.74克,1.9克,57.7大卡
9751,青蒜爆糖醋虾,4.769, 7092 收藏 , 61352 浏览,爆,酸甜味,10分钟,中级掌勺,"['青蒜 4根', '南北熟对虾 220克']","['食用油 适量', '食盐 1/2小勺', '生粉 1.5小勺', '料酒 1汤匙', '酱油 2汤匙', '白糖 3汤匙', '香醋 4汤匙', '清水 5汤匙']","['减肥人群 建议多吃', '高血糖人群 控制少吃', '高血脂人群 建议多吃', '高血压人群 建议多吃', '儿童 建议多吃']",7.56克,1.5克,84大卡
14981,大虾粉丝煲,4.705, 199 收藏 , 53386 浏览,炖,咸鲜味,5分钟,未知,"['大虾 10只', '粉丝 一把']","['蒜碎 一头', '小米辣 5个', '蚝油 一勺', '生抽 一勺', '姜丝 少许', '花椒 几粒']","['高血糖人群 尽量不吃', '减肥人群 控制少吃', '高血压人群 建议多吃', '高血脂人群 建议多吃', '儿童 控制少吃']",28.14克,0.4克,198.1大卡
1059,小鸡炖蘑菇,4.37, 4 收藏 , 5023 浏览,炖,家常味,2小时,初中水平,"['小笨鸡 1只', '榛蘑 适量', '元蘑 适量', '宽粉条 适量']","['油 适量', '盐 适量', '花椒大料 适量', '葱姜蒜 适量', '香菜 适量', '生抽 适量', '料酒 适量']","['高血压人群 建议多吃', '高血脂人群 建议多吃', '减肥人群 建议多吃', '高血糖人群 建议多吃', '儿童 建议多吃']",0.35克,3克,75.9大卡
11811,黄瓜炖鸡,4.661, 46 收藏 , 29345 浏览,炖,家常味,60分钟,未知,"['笨鸡 一只', '黄瓜 2根']","['生抽 适量', '料酒 适量', '葱姜干辣椒 适量', '辣豆酱香辣酱 各一勺', '盐 少许']","['高血压人群 建议多吃', '高血脂人群 建议多吃', '减肥人群 建议多吃', '高血糖人群 建议多吃', '儿童 控制少吃']",0.7克,3.3克,92.5大卡
3846,红烧肉,4.316, 3 收藏 , 5827 浏览,炒,家常味,60分钟,未知,['五花肉 750克'],"['白糖 25克', '玉米油 适量', '姜 3片', '干辣椒 2个', '八角 3个', '清水 适量', '盐 1-2勺']","['高血脂人群 尽量不吃', '减肥人群 控制少吃', '高血压人群 控制少吃', '高血糖人群 尽量不吃', '儿童 控制少吃']",25克,30克,296.6大卡
12993,回锅肉,3.288, 8 收藏 , 6901 浏览,炒,家常味,30分钟,未知,"['五花肉 适量', '青椒 1个', '老干妈 适量']","['油盐 适量', '葱姜蒜 适量', '酱油 适量']","['高血压人群 控制少吃', '高血脂人群 控制少吃', '减肥人群 控制少吃', '高血糖人群 建议多吃', '儿童 控制少吃']",2.8克,14.9克,165.3大卡
3470,麻辣鸡丝,4.928, 105 收藏 , 7966 浏览,炒,麻辣味,30分钟,初中水平,['鸡胸肉 3块'],"['干辣椒 50克', '花椒 30克', '黑胡椒粉 适量', '料酒 15克', '生抽 15克', '蚝油 15克', '食盐 3克', '鸡精 2克', '葱姜蒜 适量', '熟白芝麻 适量']","['减肥人群 控制少吃', '高血糖人群 控制少吃', '高血脂人群 建议多吃', '高血压人群 建议多吃', '儿童 控制少吃']",9.1克,4.1克,153.1大卡
9994,干锅春笋,3.005, 6 收藏 , 8121 浏览,其它工艺,家常味,15分钟,新手尝试,['五花肉 适量'],"['盐 适量', '花椒 适量']","['减肥人群 尽量不吃', '高血糖人群 控制少吃', '高血脂人群 尽量不吃', '高血压人群 尽量不吃', '儿童 控制少吃']",3.85克,30.2克,317.2大卡
4511,豌豆苗炒土鸡蛋,3.304, 20 收藏 , 10737 浏览,炒,咸鲜味,5分钟,新手尝试,"['土鸡蛋 4个', '豌豆苗 200克']","['油 2汤匙', '盐 3克']","['高血脂人群 建议多吃', '减肥人群 建议多吃', '高血压人群 建议多吃', '高血糖人群 建议多吃', '儿童 建议多吃']",1.82克,0.8克,26大卡
5953,干锅兔,3.369, 1466 收藏 , 45757 浏览,炒,香辣味,30分钟,初级入门,"['兔子 半只', '尖椒 适量']","['土豆 两个', '魔芋 适量', '黄瓜 两根', '芹菜 一颗', '洋葱 一个', '金针菇 适量', '香菜 二两', '姜蒜末 适量']","['高血糖人群 建议多吃', '减肥人群 建议多吃', '高血压人群 建议多吃', '高血脂人群 建议多吃', '儿童 控制少吃']",4.48克,0.4克,38.8大卡
11524,干锅手撕包菜,3.023, 493 收藏 , 4077 浏览,干锅,家常味,15分钟,初中水平,"['包菜 300克', '腊肉 100克']","['油 10克', '盐 1克', '生抽 3克', '自制剁椒 10克', '木耳 40克']","['减肥人群 控制少吃', '高血糖人群 建议多吃', '高血脂人群 控制少吃', '高血压人群 建议多吃', '儿童 建议多吃']",3.01克,12.8克,145.3大卡
9505,馒头披萨,3.35, 9 收藏 , 9752 浏览,煎,家常味,10分钟,新手尝试,"['馒头 4个', '鸡蛋 3个', '熟腊肠 1根', '豌豆 适量', '玉米 适量', '奶酪片 6片']","['香葱 适量', '盐 适量', '食用油 适量']","['高血压人群 控制少吃', '减肥人群 控制少吃', '高血糖人群 尽量不吃', '高血脂人群 控制少吃', '儿童 控制少吃']",21.84克,5.6克,209.1大卡
6912,青椒炒肉丝,3.731, 529 收藏 , 7764 浏览,炒,家常味,5分钟,未知,"['青椒 2根', '肉丝 适量', '酱油 少许', '蒜头 少许', '盐 少许', '鸡汁 少许']",['蚝油 少许'],"['高血压人群 控制少吃', '高血脂人群 建议多吃', '减肥人群 建议多吃', '高血糖人群 建议多吃', '儿童 控制少吃']",3.08克,2.5克,66.4大卡
1899,土豆烧牛肉,3.3, 5 收藏 , 5531 浏览,烧,家常味,90分钟,未知,"['牛肉 250克', '土豆 500克']","['八角 两个', '桂皮 一小块', '盐 8克', '味精 适量', '胡椒 适量', '酱油 5克']","['减肥人群 建议多吃', '高血糖人群 控制少吃', '高血脂人群 建议多吃', '高血压人群 建议多吃', '儿童 建议多吃']",8.26克,1.5克,90.8大卡
11605,腊味炒兰豆,4.351, 93 收藏 , 44906 浏览,炒,家常味,15分钟,初中水平,"['兰豆 500克', '腊肠 100克', '腊肉 100克']","['油 5克', '盐 2克', '蚝油 10克', '姜 10克']","['高血脂人群 控制少吃', '高血压人群 建议多吃', '减肥人群 控制少吃', '高血糖人群 建议多吃', '儿童 建议多吃']",4.34克,14.3克,177大卡
14947,鱼香茄子糖醋茄子，小美的美食,3.252, 542 收藏 , 7218 浏览,炒,酸甜味,10分钟,初级入门,['茄子 1根'],"['豆瓣酱、糖 适量', '油、生粉 适量', '醋、生抽 适量', '蒜、小米椒 适量', '青椒 适量']","['高血压人群 建议多吃', '高血糖人群 控制少吃', '减肥人群 建议多吃', '高血脂人群 建议多吃', '儿童 控制少吃']",9.03克,0.4克,57.3大卡
11815,红油荠菜猪肉馄饨,3.864, 9 收藏 , 11639 浏览,煮,家常味,15分钟,新手尝试,"['荠菜 150克', '猪肉馅 250克', '红油 1小勺']","['葱 半颗', '生抽 1大勺', '米醋 1小勺', '盐 适量', '白胡椒粉 少许', '五香粉 少许', '虾皮 适量', '紫菜 少许']","['高血脂人群 控制少吃', '减肥人群 控制少吃', '高血压人群 控制少吃', '高血糖人群 控制少吃', '儿童 控制少吃']",1.05克,19.5克,200.9大卡
3989,玉子蒸虾仁,4.645, 18 收藏 , 5773 浏览,蒸,咸鲜味,10分钟,新手尝试,"['玉子豆腐 两条', '基围虾 八个', '蒜蓉 2克', '芹菜 少许']","['油 20毫升', '酱油 10毫升', '蚝油 5毫升', '盐 2克']","['高血脂人群 建议多吃', '减肥人群 建议多吃', '高血压人群 建议多吃', '高血糖人群 建议多吃', '儿童 建议多吃']",2.59克,2.7克,72.7大卡
13019,糯米鸡煲仔饭,3.715, 10 收藏 , 7447 浏览,煮,家常味,60分钟,中级掌勺,"['鸡腿 2个', '糯米 150克', '大米 80克']","['玉米油 20克', '料酒 1勺', '红烧酱油 1.5勺', '生抽 2勺', '细砂糖 0.5勺', '淀粉 1勺']","['高血糖人群 尽量不吃', '减肥人群 控制少吃', '高血脂人群 建议多吃', '高血压人群 建议多吃', '儿童 建议多吃']",17.36克,1.8克,143.2大卡
9325,柠香可乐鸡翅,3.565, 0 收藏 , 3455 浏览,烧,酸甜味,30分钟,未知,"['翅中 8个', '柠檬 1个', '老抽 1汤匙', '生抽 2汤匙', '料酒 1汤匙', '可口可乐 1罐', '葱姜蒜 适量']",['盐 少许'],"['减肥人群 控制少吃', '高血糖人群 控制少吃', '高血脂人群 建议多吃', '高血压人群 建议多吃', '儿童 建议多吃']",5.81克,4.8克,107.8大卡
12108,干炸带鱼,3.34, 84 收藏 , 8256 浏览,炸,鱼香味,30分钟,未知,['带鱼段 2斤'],"['十三香 少许', '盐 7克', '生抽 适量', '料酒 适量', '面粉 适量']","['高血压人群 控制少吃', '高血脂人群 控制少吃', '减肥人群 控制少吃', '高血糖人群 控制少吃', '儿童 控制少吃']",4.55克,4.7克,136.8大卡
14319,芝麻排骨,4.787, 16 收藏 , 25910 浏览,煮,家常味,30分钟,新手尝试,"['排骨 350克', '酱油 一大勺', '李锦记排骨酱 一大勺']",['白芝麻 适量'],"['高血脂人群 控制少吃', '减肥人群 控制少吃', '高血压人群 建议多吃', '高血糖人群 建议多吃', '儿童 建议多吃']",0.49克,16.3克,197.5大卡
